uuid,z1,z2
8f08e092-b420-4223-a20b-98d6a38fa298,0.36039117,0.6542092
8f0a0c9f-140d-4f61-840b-60da8004b4a4,0.65047395,0.14062458
8f0c0e0e-ccda-4661-8cc8-cf3e7d85b4e4,0.56305087,0.80653906
8f0cd5e8-f7c8-44d7-92af-e7eaf14e08d9,0.88488895,0.5733444
8f0ded58-5609-4e5c-8800-5ba99afa6cb9,0.7650901,0.34685493
8f0f9a1d-9924-4503-8ab6-99c4525eaed4,0.7093483,0.39899805
8f14101e-808a-4d4a-9162-942f727583c6,0.7618815,0.6526177
8f1527b1-abd0-4e9f-bb9d-5b75e1b72862,0.17984779,0.18328267
8f1644ca-5b7c-44a1-ab32-281bd7a470d1,0.3680651,0.13955615
8f16771d-8d09-41ff-92ba-eab3aa9f3c54,0.6405197,0.37183243
8f1f48df-961e-4ba7-bf6e-019861aaee11,0.82799107,0.41894472
8f1fe14b-b30c-4706-ac32-06e2ecf908ef,0.7604542,0.4698274
8f2109c0-98e8-4311-8c32-f54e2ebe97cc,0.8086809,0.45117998
8f212dcf-524a-44c2-86aa-bda7fa4fd967,0.80830956,0.5345904
8f22e040-f1de-4e12-9bf3-bbdd5f40abbd,0.60369325,0.6655752
8f233d8e-d3ed-4ac0-9400-ebfa6090c29e,0.7478554,0.71217
8f2397e2-22e9-4b2c-8599-34c8225f4664,0.3346,0.12704071
8f25a3e7-46bc-43aa-bbc7-f3e3b9f6b846,0.8453227,0.7025032
8f25e39c-0a1a-42fd-b814-09a3cf5cabc1,0.793756,0.5221787
8f266c22-f18f-4fe9-ba0a-9e295682d9a0,0.3809791,0.14465217
8f27e34f-e86e-4f15-8904-0965cdc74e77,0.7912151,0.20165272
8f281ad0-76b6-4133-b955-3bd862e9f964,0.13581233,0.6700709
8f28face-54e0-4eb9-a739-2d626866d79a,0.79880536,0.41508934
8f2eaddf-c0ab-4b90-82ef-4ca856f58ecf,0.83315873,0.64054257
8f30fc53-e4c6-496e-be2c-58229374ecb9,0.7701662,0.61250216
8f310ce3-0794-4303-9d69-6d54b69643c4,0.7429513,0.31492993
8f315352-7926-449d-9dbc-6e89ae38b788,0.6757574,0.77647114
8f31c066-e161-4075-8a4b-475f8f5e518a,0.8506182,0.56586957
8f339d02-5acd-4a0e-b949-0b3fe81f01e0,0.71129286,0.17371847
8f3564fa-ccb8-4e01-ac70-c6380c092fb7,0.7409696,0.4885531
8f370836-adca-47d7-b735-4b0ee64545aa,0.73845214,0.48452404
8f374755-11d9-4eed-928a-f306f63a7d0d,0.81012803,0.33137125
8f39414d-b0e1-497a-be5a-40e4b739116d,0.69473016,0.4766781
8f3b5e52-f279-4999-a2ed-a6e4f97e2be2,0.80722994,0.44111946
8f3bf6a2-324e-4514-ae69-468fd95a48f8,0.75771487,0.19999982
8f3e6257-e463-48d1-ad21-be8abe35644e,0.7902573,0.61226976
8f3e75ca-07fa-48b0-b210-c7f086d531f4,0.6141872,0.36537966
8f3ec878-9d56-4fb7-9a8d-235e91fe0d36,0.19868548,0.29148096
8f456037-4fda-4752-a894-a838148e9d12,0.87621665,0.27092877
8f46a9c6-ee2b-4018-8540-17f6268a9d8d,0.36786413,0.47392303
8f470790-e480-4032-b3b3-c8f59feb3034,0.11671396,0.3247472
8f472cc9-fb2c-4e44-b4df-44ba65057748,0.6761432,0.6795681
8f4c40cb-74a2-4205-8f06-b85b5eb63fc0,0.8035566,0.3779466
8f4d4316-97fb-4ca8-a901-169f7a5c2f4b,0.67150027,0.3854427
8f4fbe45-5554-431b-82fe-70d280005486,0.7951926,0.50638753
8f4ff51d-f03b-417f-8bc0-3f25883e650b,0.888583,0.62940985
8f50fda5-18a7-4b0f-a4b6-c0a3f2a49fa5,0.66144687,0.5515358
8f548caa-ec4b-494c-86cc-5d6e5e4391e9,0.17718762,0.22314703
8f548f10-d4a3-4720-856c-40becf0e031b,0.8564557,0.6579259
8f54d994-9bc2-4356-bdf6-6bed2abe14bf,0.6616249,0.5916933
8f5645f4-5620-4873-b97f-427b6c6708fb,0.28342703,0.2972352
8f570dc6-318a-4cd6-99be-df7508f86e0b,0.77186805,0.6835863
8f592ee0-111c-4b8c-98c0-8bfc19af4dce,0.78287476,0.3862808
8f5a8af4-1679-4960-9858-9f59bf1cc12b,0.7727546,0.5125816
8f5aad5b-6fe4-4aef-907a-a5475e2b4d02,0.29428348,0.39058226
8f5f47f6-be6a-4bf3-923c-41b5487c055b,0.73946434,0.5554708
8f5f7679-60c4-4c1e-939f-dd8dd931205d,0.91101265,0.5066378
8f5fc593-dbbc-4adc-9c3f-13b69ceb5d74,0.8640646,0.56757164
8f62899e-6e6d-4290-bfe6-ba458167829c,0.34403184,0.49164486
8f653c7f-8c8b-4378-b491-476efe0b6cd8,0.84724116,0.42698562
8f66403f-c8c1-4004-b998-955b9d939e15,0.79976904,0.73029184
8f66d7b2-99b1-43b0-b8c1-905e625994d4,0.32885677,0.30525756
8f686f3b-d60b-46da-886f-42bdd27ad2a1,0.9224257,0.64617616
8f6a1d21-7b25-4922-a57c-3555b26caa04,0.7873318,0.470202
8f6b314e-d249-4340-a8d2-1c456f39953c,0.7066436,0.6357033
8f6d2929-114f-4555-a6d6-a66a9d120470,0.8366355,0.15736245
8f71dad7-d643-402a-ba04-f7b2adc0a209,0.7450339,0.18502426
8f72065e-4fad-4262-81ec-9cebb1399dfa,0.6853933,0.24706405
8f7439f9-c284-459a-8408-9235ce85ce20,0.42225885,0.4480851
8f75585f-09fa-490f-b1f0-26ddf558e106,0.918472,0.5961216
8f759f05-9b1a-423d-857f-4d48f529df84,0.5678684,0.80483216
8f76d736-67e8-49c7-a902-96377d4d4e2a,0.79897887,0.5984058
8f78ac29-0893-410d-bc7d-a1e614c02252,0.7986533,0.4284487
8f799860-06b2-451d-9c12-ae109375fc34,0.64826834,0.7561402
8f7a4c64-b2a5-4354-b4cc-85b8a7b5ab71,0.64401305,0.21101059
8f7aa29f-8e0a-41a4-8e6c-9f599dddcf45,0.9251451,0.46208367
8f7cc663-1610-41e5-b69d-b2f672b9c730,0.8308628,0.5116051
8f7dce8d-df07-43a5-bd22-cc52f92c17a4,0.5674387,0.12500337
8f7e1574-75ae-4c28-a0b9-aee85dbd35a3,0.64705765,0.287964
8f7e568c-d0a3-475d-9352-98003fdabe60,0.8263386,0.5301971
8f7ecfc0-51c5-4318-909a-cd3d1c1dc98c,0.73449856,0.34002894
8f7f3ef4-b126-439e-913c-7613781d57bf,0.1456446,0.39239344
8f814bde-d7dc-4618-9067-8413a89567cb,0.77265704,0.47213688
8f818d89-6076-4b17-9cba-0edafc8db69b,0.76870155,0.81852007
8f824a54-c7a7-47e9-87f1-fdf9b74a1313,0.88256466,0.4778556
8f852c87-adc9-49e1-ae53-ecca228a9b91,0.9009967,0.57008594
8f868f2f-6813-4dae-8cac-ada939c0419f,0.85742694,0.44768292
8f873954-5b17-48cb-91a3-36233be3d399,0.9112901,0.5025915
8f8852b0-45a8-4947-b12b-36476a21e9e6,0.6385932,0.68472487
8f88d6b0-3c23-4ad1-a281-fa36cc5605fd,0.74386734,0.15397626
8f89b628-27ff-476e-9fb4-2d5eff6bfc84,0.41903225,0.20179515
8f8b5026-8ef8-41c3-afee-777743ed6a88,0.7522172,0.59158915
8f8df41c-1379-4d35-be7a-140847027b13,0.7140379,0.22584975
8f8ff449-9e37-4a8f-8851-0362cd1284f9,0.7551715,0.50024277
8f911bff-793b-4d6d-aaa8-c15220eec8de,0.50431556,0.1567737
8f91f37b-41b4-4bdc-964b-8161c7af2744,0.85950375,0.17116003
8f92af9a-27c5-4262-b030-df96c22619d2,0.6483364,0.60405624
8f93533a-cad5-4f9c-b4b7-2417e933fd82,0.89644206,0.6271408
8f953037-5b88-4110-b044-e6dbc2a0e088,0.6073821,0.3464299
8f972e5d-c16f-4dbb-9737-42cd8bbdbad6,0.9006894,0.5588132
8f982c87-85ee-4d2a-a40b-7fabd460012d,0.7811621,0.59050196
8f99883c-d764-429d-af1f-f1060fbda9db,0.7003046,0.53814816
8f9a2d0e-c469-4f19-8432-e296b1d7056a,0.52209556,0.3576232
8f9acb23-5302-44f5-9ab2-939a89b994c6,0.5643639,0.23013332
8f9bd549-5f06-447c-9279-9007a47c869a,0.74397326,0.56078446
8f9cc67f-1a61-4a3c-892c-a8458b5c1e81,0.92470825,0.6654169
8f9d869a-335c-4e65-aee9-7b5956750ff2,0.5113169,0.20325215
8fa1ddc8-36e8-4aa0-b4dd-9fddc4f1631a,0.8439388,0.5952693
8fa3c850-781c-4b4c-b2a9-b1673a5793c6,0.61411566,0.14363243
8fa46bb2-28d4-448c-bb67-2c328cf32484,0.561803,0.47393838
8fa4c41d-2ef7-4fbc-ae9e-04d25ae8b439,0.7819559,0.5206959
8fa56b02-14aa-4147-9398-42416a670864,0.7650002,0.34938905
8fa6b329-5b5f-443a-995f-4f3f96f86c0e,0.62604976,0.5601258
8fa8a586-031b-422f-a8cc-e9ec8c3558c0,0.2528729,0.57679534
8fa8c526-d470-461c-98a4-b20619a0a2ab,0.64010674,0.5542308
8fab1098-e2c0-4b20-a483-2615845c6ef0,0.59321,0.082966685
8fad23ce-ea08-4854-9720-57e9c6b7768f,0.91686815,0.55176985
8fadaa25-3daa-40ed-a757-fda9c2533a0e,0.8190816,0.6152884
8fadbd09-b40d-4603-b387-a1d1d59299ce,0.5377648,0.48576045
8fae2774-b89f-4e5f-83b3-df2efed00f55,0.7160005,0.40596622
8fae4d07-f07c-49de-b5b1-f1b4ee089ba4,0.75322515,0.17356198
8fae947a-2aeb-4823-8484-3b6282e5412a,0.8726509,0.5337247
8fb015b6-740c-4c1e-bf92-512ba3ee943a,0.85062885,0.6161212
8fb0930f-d5c7-4d7f-81f6-bcc86e112a37,0.6191749,0.10247459
8fb158d5-f593-4ed9-861b-476d4dbf2c68,0.88405544,0.28263253
8fb1c402-1c56-476d-aa56-5434f370e492,0.8388453,0.6355711
8fb1f019-2a3d-47f3-a75c-2ec11821f10e,0.657583,0.5463131
8fb3b7aa-cf11-41c6-82e7-66f096502fd7,0.28532648,0.31324935
8fb4c874-c9cb-4f11-bc9a-801a99494f8b,0.7842469,0.6875451
8fb568b0-ae94-4425-a86a-ef3a95001853,0.72988814,0.16491732
8fbe04e5-8dfa-43cc-817a-f60a07672f6c,0.7291939,0.5609164
8fc3dba4-2c82-4931-9bf1-e20d77599665,0.75516087,0.7708918
8fc3f2e6-aa83-4872-a225-fb785e46d049,0.7982887,0.38379198
8fc402cf-64ba-42fa-9dec-2b5e31aed77a,0.8081458,0.6015908
8fc58120-031f-4647-928b-c48422828eb6,0.9021954,0.5491749
8fc720c3-1efb-45c8-a5a4-43305b1fef84,0.35407883,0.62921023
8fca9bde-823d-437e-8dab-77e355c0d45d,0.8097198,0.47215182
8fcac2a6-20c0-4420-b594-4e15c81818ec,0.8337313,0.3592849
8fcb62f9-721a-4da9-a3ce-7191f0c57477,0.6673176,0.5621738
8fcd3d25-ffd0-4433-950b-f72ccb5858f1,0.90478605,0.61947477
8fced8cf-467a-4837-94e4-54dd5cc4d326,0.60052496,0.47442162
8fcefc2d-2b98-43c7-9a54-3bed8eec29ee,0.8205417,0.5826471
8fcffaf9-8580-473b-a2e4-4a61471b5f40,0.4355496,0.60385174
8fd0243c-d158-460e-b80b-b91fc8c16195,0.91244847,0.3728036
8fd13d7e-4029-4b32-88c6-d5f4faee5872,0.7320695,0.11964174
8fd15990-4de3-4f9b-9750-1acca9d6a5aa,0.62580013,0.61289847
8fd1c562-9ccc-4b15-a0a6-54ba17513e28,0.4175815,0.71121216
8fd49d26-c28a-479f-8eb9-fba825d08eb5,0.7176505,0.42623633
8fd59257-3776-4db5-ac42-7d76d1e7d58f,0.5858431,0.15363654
8fd5bba4-faa9-4532-913a-b7e6abdbc80a,0.81682307,0.6184967
8fd61529-1d38-4957-bd54-d822a91ffa57,0.1804068,0.2060508
8fd673a7-b0b1-4d8b-8214-6b43acba7162,0.5458211,0.2359841
8fd8572a-941e-4da6-9b49-c51e2793528f,0.77419966,0.45435598
8fd8e4d0-7972-4641-8188-00f9cd4fec7e,0.8813257,0.60378176
8fd9d6cf-0b5f-4eba-831e-d10ca4861c48,0.6913833,0.1942293
8fdb3bd6-482c-498b-81ba-10fac19f99f4,0.9190996,0.5970877
8fdbcd48-3bab-412f-b62b-bb68c75c2506,0.6285698,0.25483984
8fdc1365-b545-4bfb-b662-55cf7e76114e,0.78810817,0.9054936
8fdc2f7b-41ef-4a2a-887c-623316173eee,0.83641016,0.5123636
8fdc7de0-699d-4643-8d8d-be94eeb0d8e6,0.8584868,0.5819585
8fdcd821-0c71-49f1-b964-7149574bbfbf,0.8372198,0.86346924
8fdf2879-ca59-4e14-80a7-ba494a602eff,0.87964505,0.52021104
8fe09e66-0f34-4399-b33a-81d7515fa6b3,0.9037036,0.6081355
8fe200f6-8e5a-42ef-8784-8c9c1bda25a3,0.14924352,0.37751064
8fe5f453-cabd-4839-8fe7-333c3016728b,0.39871278,0.62878716
8fe81005-dbe5-4e7c-8e84-9f62e0ac6430,0.63047135,0.5042737
8fe975a5-3ecc-4027-a74c-4b0fcc64bcbc,0.22149073,0.45715085
8fea7aa1-744b-411d-8af3-6ee8cd2b4861,0.39439324,0.3373376
8feacdca-24a5-4908-8012-38ab88e11620,0.7740745,0.21154478
8feb4804-3fe4-487b-8f47-e6e60c0ef683,0.8965563,0.4801487
8fed6d43-8ebd-4019-bb6e-3e0d5a692ef2,0.618326,0.15911701
8fee107f-e93d-4844-9cea-586e7a736b8b,0.9059067,0.72167337
8fefcd0e-619d-41b1-97ad-cee8aa3ed880,0.7280662,0.7785713
8feffb40-fc2c-4482-bb40-2def1b55e184,0.57853186,0.33593446
8ff0266b-7605-4d87-a226-53ba2ffa2db9,0.6419738,0.08243134
8ff0e6cd-8d29-4176-8649-8471dac07ea9,0.851733,0.58754486
8ff3336a-e200-4a41-9515-5235d63b39af,0.785418,0.6983968
8ff3402d-969c-40fe-93b4-038dda059150,0.76009685,0.105920054
8ff3676b-8fe3-4bae-beb6-bc3eeecc4942,0.902396,0.65984315
8ff40052-33db-424c-9cb3-99b6f829598c,0.4179495,0.49715295
8ff998cd-ed60-44e8-bfcc-7878dd496e6f,0.6741877,0.481026
8ff9b566-bce5-49da-aa39-c2b0fd9023e7,0.49656668,0.20127213
8ffa0256-088f-4753-a555-50405173a3f8,0.4031838,0.33654797
8ffdfa93-a251-4dcd-bf39-dd4e49ad02dc,0.80420786,0.6685968
9000e021-9ee6-4750-9698-19068b327a10,0.85966384,0.56620646
9003e99c-4618-472e-91f5-1f6117e4a825,0.4062471,0.15833396
90061f48-7fad-4023-b297-a1371abd4e9b,0.13470559,0.42794096
90071f79-6c52-4252-a4bb-7de53a43124d,0.6370614,0.46672353
900a39f2-4154-459d-91b0-6b553b49f376,0.8071951,0.24105896
900b31fc-e364-4591-a973-5df3df824ee1,0.7169762,0.88531154
900cdf0e-baae-4a6b-83b3-8c152468dfb3,0.48093694,0.81149155
900d02f5-1611-45c9-945e-8abe49c88284,0.78053886,0.41461632
900dbf81-d07e-414a-aff4-3970bfd6ecfa,0.83285743,0.48079538
900e99e1-20ed-45da-92b7-7c983f4c7ae1,0.66364354,0.35617122
900f7158-1ff0-4267-b4e0-46a844e00ac2,0.5915025,0.45180634
900fd94c-32d4-450f-b071-46af3078c253,0.7516703,0.41597664
90107571-ec33-4a54-8855-f525a62ad982,0.7223461,0.46753693
90122169-f074-44fb-986f-a1b1d9e3a471,0.7678364,0.36087185
90124eea-c6fa-46ad-acd8-7de58cbabf4d,0.8351801,0.5536763
901482db-d265-48cc-95fa-bdf09ed16385,0.6207919,0.43758348
9015c515-e7e5-4471-8a4d-3c26422617a0,0.5612589,0.34297964
90164b07-29c2-4b89-9f4c-523c4ece8a49,0.2450616,0.44652092
901a1b1c-f526-4d49-ae33-36e87dd667f3,0.8818863,0.5836746
901c359a-c64c-472a-aa1d-de665930c660,0.89340955,0.6267877
901ce0b0-7d45-4bf9-8fc3-1b7902632968,0.71183175,0.6116982
901d072f-22dc-4380-9d47-a8c1e7de3948,0.7084973,0.643789
901e5fb5-fcdd-4b2a-b2d2-e59a4865605b,0.580472,0.3271393
901f6ad2-639a-4e01-b25e-4a35b33dafac,0.844454,0.53465676
90201f54-8f2d-42b5-90a2-c83e7332714c,0.5567994,0.6696601
9021aed7-ebec-4b8b-b23f-7a93aed9edd8,0.15349035,0.40819138
9024999a-1df1-477d-83c7-a1ff0f348eb0,0.19862176,0.37994465
90257c37-2138-4956-8e1e-3780b1331d1a,0.62468934,0.14833735
9025cc39-aed8-40b3-a7c4-272cad7db8a0,0.8776459,0.67874885
90269e84-d834-4119-88ae-93f795ed8751,0.32345363,0.21715876
90274dde-f490-40bf-91fc-ccbcf2b064d6,0.8543839,0.5291754
90281520-8755-46b2-94a6-41a09e9d3566,0.83225363,0.43021235
902a21f2-774e-4a43-a73b-36be53212914,0.8725574,0.6106559
902c149f-a03a-4c8c-b571-b743f561e65e,0.45822692,0.45969552
902cee98-e1e8-466d-9a4c-5708a24714ca,0.8873223,0.4583265
902d634f-9e43-4857-8885-f0affd081643,0.8802388,0.2825299
902e49de-be17-474d-a8c0-2bed1d4881cb,0.5972215,0.09880645
90330178-2bc4-4ff0-9c1c-e10ee2ea2ee4,0.8564387,0.59842825
9035afee-a548-4726-8430-7d1ceca479a3,0.5827348,0.14580403
90360cf3-f5aa-4efe-92f3-b718d4bdb9de,0.86555785,0.53862244
90390b94-2da3-49a1-a507-49f4994995af,0.81733966,0.49321926
9039e603-6a8d-4e93-bb3e-5a9ecc17682d,0.08550183,0.48763236
903a4d12-3d06-4b23-b7d7-664ee9c9d796,0.889201,0.46944076
903a7caa-5822-470c-8035-f2ae6b275893,0.8080657,0.1727901
903aa68d-8a32-4425-b1ee-812d3e764b1e,0.6478816,0.09951543
903ade6a-ee7f-4ba0-802e-a6d32853ac06,0.8750849,0.5545907
903b7806-0948-4cfb-a236-6b8321059cb7,0.8395561,0.3169343
903bd18e-ddc7-4e3f-bf56-1c9305da32b0,0.13058785,0.18161443
90400100-e92e-4aba-a261-a4cff4a315af,0.59749097,0.45794517
9040876e-23a3-4861-9346-efaa8b2de8a1,0.26538977,0.33238223
90409f60-8bfe-46f5-a1ca-5dbee11b5f9a,0.5525414,0.12802646
9041de7b-f13e-4f38-8f69-0f39056475e7,0.65603673,0.8349625
904596d7-dcc2-4bf9-9345-85d7b21deb9f,0.8930966,0.64313734
90476752-6fe8-443a-91c4-0d8a6d15b9cd,0.81781936,0.4093806
9049377b-d6c7-46f1-ad13-33eaf5b62178,0.89382845,0.5638448
904a1089-a3b6-432a-b120-11ef025ed880,0.46509692,0.41053087
904ba24d-5567-4645-aab8-ac04d5234d7b,0.745759,0.25777632
904c659e-f672-40a3-87d3-c63f63799751,0.797823,0.359828
904ca392-b3be-48d0-81da-ca10cd54d514,0.895734,0.6159386
904ca826-4b65-47ee-8c19-5dea76c42cee,0.68772364,0.5429719
904db297-9fb0-4fb8-839b-eb09ceca2a46,0.8551876,0.7228952
904df98d-aeb8-4f36-9afe-807105ea4ee7,0.8009442,0.31586337
9052641a-b9b9-48d4-884c-14926d701b53,0.8341887,0.50529504
90536b76-cb0d-42e3-a6c1-f1ba2c32bfcc,0.7568519,0.5032257
9054ed8d-9ef7-489b-b064-dd8106233a79,0.8374657,0.51211625
9055f610-b500-4524-bfb9-c62357e16967,0.70305055,0.6527773
90564e72-2a10-4a7a-aa89-0a58bf0e7b0d,0.7161662,0.6553445
9056bcf4-1a99-4989-9a5f-fb9c9aede5ad,0.70304245,0.21636645
9056ec3e-7763-4919-ab73-fd1e7b0d0561,0.51882786,0.640927
9057391f-715b-4be1-a93b-0bb446ec3b03,0.76281893,0.16707972
90576176-95ae-443a-bd11-75f772764152,0.6365461,0.38874888
9057b219-d1d6-46fa-82d4-c478c75820e2,0.88781106,0.6586519
9057daaf-68a7-410c-b2c3-4ce384223bd9,0.5934462,0.6319775
9057f0e1-280e-4acb-9623-79a23ccd73f2,0.6730307,0.5076789
9057f342-7faf-4b26-a552-9a87e1f1c284,0.17876257,0.4998821
9057fc3e-b5b8-4d0d-8d10-f2105cbe1deb,0.8381575,0.64778906
9059005f-3775-4712-8e75-ab6944dd5635,0.7773593,0.81532836
90606afd-dd48-49af-8c78-25c97bbdadeb,0.73898584,0.44463345
9064a189-6fdb-43c5-9069-684986826314,0.5768452,0.12658553
90667749-f10a-4414-bf28-b013cc549c0d,0.89530474,0.47589475
9069e70a-7ac7-4217-af61-7b352daa3f23,0.845955,0.45995104
906b8dd3-cd38-4297-93f1-7db085820339,0.51233745,0.61829233
906c3604-d066-4bdb-b40b-2aa655a48215,0.21628664,0.46108142
906d8a02-c96e-4c84-b091-bf9806c80174,0.73432255,0.19447532
906e61f9-cb61-417a-989a-874c31f26542,0.76863325,0.14989388
906eebac-7cf1-41c2-bb3e-6995050ec55e,0.6673793,0.09894578
90711625-84af-493e-a681-eb9b1a38564b,0.8505499,0.54616517
9071c2a0-ca74-4345-ad16-a4566114ae30,0.8489411,0.6057457
9071fccb-ad49-4285-9ad2-43b664fc58dd,0.7856122,0.55106336
9072016d-945e-4fd0-8e97-3eb6d833b362,0.4367226,0.30001995
9072104f-a2d5-4bb0-89b9-8f81b8239dd2,0.35193905,0.7855715
90745d57-d3fd-4aec-bc47-48e569256dfe,0.2697025,0.5073204
9077f90a-2489-4283-80e0-c17d66a68506,0.22842251,0.30593607
90785b7a-a2f8-48d0-869f-e5fbb9d40ba3,0.79704577,0.7670577
9079c075-7c3c-4374-b73a-9106030c1580,0.70135653,0.44397673
9079d386-e2cc-44b2-b0e9-8254e84ab9a3,0.7299693,0.4213117
9079f598-fb7f-4acc-bfd7-4f323f928010,0.23920779,0.63669497
907b2337-1679-47bc-86d7-371e4899a001,0.89405274,0.62561566
907bb56c-3df1-4477-8aa3-387c8cb8bb33,0.8418709,0.8689515
907cde6b-4b04-4866-8991-258fa0364956,0.855176,0.5822516
907daf4c-89ad-4598-86ae-b28c169e54a7,0.8262817,0.62982255
907e039f-7b9c-4f58-b2cf-6bb085a763e3,0.5912281,0.20969367
9080d15c-0f8a-4686-8e49-8ca9e01c8317,0.88504267,0.5728495
90822826-5c16-46bb-befa-2b35fef40f5f,0.76954365,0.42558855
90828542-743c-4a1a-b16e-ae294304b23f,0.5693973,0.26743272
908369e6-fa0c-43ad-a73f-6dba55ac48bd,0.90734386,0.56358624
9085b75e-a561-41bb-bbb8-e7023ee06cf1,0.8743926,0.91125596
9085ccfd-fa8a-4412-91c6-335ea7c8b02e,0.84148276,0.45517808
90862d03-0227-4511-bd10-25b713b6caa4,0.8277155,0.58369946
90873ccc-c5f8-4cb9-988a-9349ed46881d,0.92076796,0.5849625
9087ab22-bc5e-4cb0-aea9-38eb3add2741,0.6328656,0.5419732
90882eea-d850-48d1-9d6b-c63a54e70e10,0.8199299,0.47294056
9089d0e8-8efd-42f2-90ce-a35b9e05dabf,0.80204815,0.56930673
908a04e9-ee3c-40e3-86ae-f549cd419281,0.7689458,0.6477881
908a26e4-2a26-4dd3-bf3e-16b719b8b978,0.75519836,0.33692503
908aaf1d-c3a0-4aa0-9c47-ccfb6c769ccc,0.8541251,0.5285456
908ba604-bd98-4d66-9ba4-3c783d9e7c26,0.17503703,0.18257907
908cfb6c-f7dd-4ed6-8ee2-5a6ff3c60abd,0.9204055,0.49144292
908f3c8d-433d-4199-b961-375b9710fdf5,0.24886537,0.6500718
908f9b3f-6c66-458b-8f11-aa6b4384385d,0.2795657,0.3381418
908fefb3-13c3-4bf4-add8-56c895837898,0.4406069,0.23367111
90929bc6-1125-44a6-a2d0-346522ac11bb,0.7521852,0.53523415
9094b8b2-98c8-483f-bf8a-4b0c085a49fb,0.6122282,0.46059126
909532f6-2751-41b7-b2fa-bf57d37a5fd7,0.3668642,0.5071671
9096997f-d501-477a-814b-8e46fc2877a5,0.8039039,0.6767794
90979949-4a14-439a-92bf-18d56a4ffbce,0.515298,0.558382
90984aa9-2272-41ad-af59-7c53d3f487f4,0.8066778,0.7059722
9098ba53-4b89-4781-8b23-3e203e149a1e,0.6695713,0.3797522
909ce374-3cfc-4aea-9447-d2efff6f2f4d,0.7294844,0.3696905
909dd51e-05c5-45d0-95c3-190dac08b8b8,0.61367095,0.7377873
909e58cb-bcb1-40ed-83f9-1c0814cc731b,0.900649,0.53267246
909e5e11-a97d-46db-9514-ef87d34947d7,0.4385348,0.5458267
909f4f4c-537f-4f0a-9d93-bdf529a62a9d,0.76254344,0.6386453
90a43a6f-f987-4855-bd54-7f9473b38edf,0.7846586,0.58961207
90a43b3c-63fa-4dc6-a29d-cd11cd696e47,0.37533218,0.59946156
90a54aba-4a49-48c2-b03f-9efc415f0300,0.80689955,0.49152264
90aa8623-d39e-4d4a-bda8-5c887843eb7a,0.8134604,0.69913554
90ab3094-c3f9-4d9c-8649-d50dc59724e9,0.8236706,0.41602236
90ac21c0-023a-4afd-aec8-a372a70584ec,0.652214,0.5433416
90ac468a-d1e9-4bb1-a2bf-5b25100d26f1,0.89127386,0.47549585
90add138-e9de-4d02-ba42-28215b8c600c,0.713979,0.46133965
90ae6e3c-1a4e-43ee-91e9-006e591d65ff,0.41825134,0.08806479
90b06e59-ed46-4856-ac73-58ff0c4c07a6,0.70097506,0.5160825
90b1fb77-84f8-4067-8165-7bfac2b984ec,0.28731278,0.5092696
90b2ea23-755b-4c7e-b252-5d74308ba50d,0.6198502,0.40119955
90b3056b-635b-4d5b-a524-edb1e99e9429,0.85351765,0.52015734
90b46f38-889f-4c54-9938-6c74f8e56f43,0.78467584,0.56019175
90b59cf6-30f1-4ba8-913d-7585502c2a4b,0.67349374,0.117184855
90b62cf8-1717-4081-b23b-a8e9c668d382,0.8367928,0.841784
90b67730-1dbf-4d8e-ba58-cea80e9fb349,0.65653694,0.29575947
90b79dd1-3864-4c3b-8dff-d7d3bc16cbf7,0.4414108,0.25252584
90b8c57c-fd1f-42b9-ac20-1fd780f8ebac,0.68679595,0.12515748
90b8e2bb-dc5c-4510-a134-e045a89163cd,0.83416116,0.65772057
90ba346b-dfca-4f82-b04f-205a28c452f2,0.8678,0.6171975
90ba45e5-68ef-4ebe-a941-2e65b6cb24f0,0.8289809,0.42593893
90ba5648-9c57-48f1-9e66-555f7ff1ae2c,0.8412165,0.65552676
90bd1084-7bae-43b0-8bf9-a40fb461f314,0.79608643,0.28752172
90bd3e83-612c-4299-bb9b-d811109af78e,0.63363755,0.61158365
90bf0056-cd1a-44b2-859b-bc872b2dcc8c,0.6988162,0.64748675
90bf4262-5127-481f-96ee-5aabd37f2fc3,0.82117563,0.767101
90bf8a65-1116-4314-8d15-2cd3d1ace6a2,0.83639145,0.46862543
90c08258-e9a6-4b7e-8e82-e9b5fd72e0ee,0.6733843,0.59231585
90c0d0c3-b509-4d9a-9163-fc779bae06a9,0.7189202,0.13583104
90c23b5b-098b-481e-847c-7326d88ce4ad,0.8950463,0.38259038
90c3c31c-361a-42da-b875-f5088661aa28,0.7718258,0.79167867
90c3d0bc-069b-4549-9b87-5c63a2c2d15f,0.48581064,0.6464191
90c5301a-ea13-46c7-bc2e-77907b48763a,0.8124287,0.4303844
90c5683a-2cd4-4ad6-8c3e-6c12d747726d,0.74689966,0.44256344
90ca4d87-6016-4ee8-a66b-5c9db5f2f2ca,0.8670169,0.6323127
90cc316e-5ae1-44da-84be-0f7621d273fb,0.7615401,0.6922283
90cfb078-497b-44ce-829d-7ff5f401c65c,0.48481858,0.65911853
90d09f4a-8e1b-4180-a46e-a15b69662986,0.67477304,0.11979243
90d15282-f57e-4bb9-a326-d4123e2f6b64,0.5879424,0.2700877
90d1b32c-dde3-4e73-adcd-76ad42216d53,0.42745337,0.5767437
